SupplyNode,PlantLocation,Feedstock,FlowTons
DE_09779155,A,pig_man,488.0
DE_09779162,A,pig_man,134.0
DE_09779163,A,horse_man,283.0
DE_09779163,A,pig_man,150.0
DE_09779167,A,horse_man,47.9
DE_09779167,A,pig_man,544.0
DE_09779169,A,horse_man,111.0
DE_09779169,A,pig_man,174.0
DE_09779176,A,pig_man,58.7
DE_09779177,A,pig_man,346.0
DE_09779178,A,horse_man,518.0
DE_09779178,A,cattle_man,295.0
DE_09779178,A,pig_man,22.3
DE_09779180,A,horse_man,28.6
DE_09779180,A,pig_man,172.0
DE_09779181,A,horse_man,133.0
DE_09779181,A,pig_man,57.3
DE_09779184,A,pig_man,431.0
DE_09779185,A,pig_man,788.0
DE_09779186,A,horse_man,814.0
DE_09779186,A,cattle_man,1740.0
DE_09779188,A,horse_man,172.0
DE_09779188,A,pig_man,96.7
DE_09779192,A,horse_man,160.0
DE_09779194,A,pig_man,606.0
DE_09779196,A,horse_man,30.5
DE_09779196,A,pig_man,31.4
DE_09779197,A,pig_man,423.0
DE_09779198,A,horse_man,37.5
DE_09779201,A,horse_man,169.0
DE_09779201,A,pig_man,594.0
DE_09779206,A,cattle_man,862.0
DE_09779217,A,horse_man,127.0
DE_09779217,A,cattle_man,1360.0
DE_09779217,A,pig_man,285.0
DE_09779218,A,pig_man,139.0
DE_09779224,A,pig_man,806.0
DE_09779226,A,pig_man,94.8
DE_09779228,A,horse_man,661.0
DE_09779231,A,horse_man,439.0
DE_09173126,B,pig_man,28.2
DE_09174118,B,pig_man,127.0
DE_09174122,B,pig_man,103.0
DE_09174135,B,pig_man,61.3
DE_09174137,B,pig_man,120.0
DE_09174146,B,pig_man,75.7
DE_09175111,B,pig_man,140.0
DE_09175121,B,pig_man,40.7
DE_09175135,B,pig_man,441.0
DE_09177130,B,pig_man,40.4
DE_09178120,B,pig_man,71.9
DE_09179111,B,horse_man,336.0
DE_09179113,B,pig_man,33.3
DE_09179125,B,horse_man,136.0
DE_09179130,B,horse_man,1010.0
DE_09179131,B,horse_man,34.0
DE_09179132,B,horse_man,743.0
DE_09179134,B,pig_man,53.4
DE_09179138,B,horse_man,1200.0
DE_09179138,B,pig_man,146.0
DE_09179149,B,horse_man,550.0
DE_09181111,B,horse_man,246.0
DE_09181111,B,cattle_slu,12900.0
DE_09181111,B,cattle_man,2600.0
DE_09181113,B,horse_man,760.0
DE_09181113,B,cattle_man,2380.0
DE_09181114,B,horse_man,2680.0
DE_09181114,B,cattle_slu,2783.2731118910597
DE_09181114,B,cattle_man,9180.0
DE_09181115,B,horse_man,57.1
DE_09181116,B,pig_man,93.3
DE_09181118,B,horse_man,568.0
DE_09181118,B,cattle_man,2750.0
DE_09181120,B,horse_man,190.0
DE_09181120,B,cattle_slu,23200.0
DE_09181120,B,cattle_man,4400.0
DE_09181121,B,horse_man,1160.0
DE_09181121,B,cattle_slu,16500.0
DE_09181121,B,cattle_man,4480.0
DE_09181122,B,horse_man,89.4
DE_09181123,B,horse_man,209.0
DE_09181123,B,cattle_man,1850.0
DE_09181124,B,horse_man,203.0
DE_09181124,B,cattle_slu,16700.0
DE_09181124,B,cattle_man,3270.0
DE_09181127,B,horse_man,121.0
DE_09181127,B,cattle_man,3150.0
DE_09181128,B,horse_man,372.0
DE_09181128,B,cattle_man,646.0
DE_09181129,B,horse_man,263.0
DE_09181129,B,cattle_man,1240.0
DE_09181130,B,horse_man,483.0
DE_09181130,B,cattle_slu,12900.0
DE_09181130,B,cattle_man,2400.0
DE_09181131,B,horse_man,184.0
DE_09181132,B,horse_man,113.0
DE_09181132,B,cattle_man,3300.0
DE_09181132,B,pig_man,58.3
DE_09181133,B,horse_man,179.0
DE_09181133,B,cattle_slu,9010.0
DE_09181133,B,cattle_man,2390.0
DE_09181133,B,pig_slu,22.3
DE_09181134,B,horse_man,27.4
DE_09181135,B,horse_man,372.0
DE_09181135,B,cattle_slu,16300.0
DE_09181135,B,cattle_man,3910.0
DE_09181137,B,horse_man,347.0
DE_09181137,B,cattle_slu,12300.0
DE_09181137,B,cattle_man,1850.0
DE_09181138,B,horse_man,561.0
DE_09181138,B,pig_man,79.0
DE_09181139,B,horse_man,471.0
DE_09181139,B,cattle_man,57.9
DE_09181140,B,horse_man,196.0
DE_09181140,B,cattle_slu,4520.0
