GISCO_ID,Cluster_ID,Centroid_Lat,Centroid_Lon,Biogas_Potential_m3
DE_09673151,CLUSTER_271,50.4003102483423,10.279219717939112,569194.2687373118
DE_09673153,CLUSTER_238,50.455412313110045,10.19592222697124,665989.349360766
DE_09673156,CLUSTER_80,50.31762285216529,10.277758272664189,219165.9125447664
DE_09673160,CLUSTER_200,50.3194370616555,10.36730254379402,547320.29771294
DE_09673161,CLUSTER_80,50.30094062591983,10.20866984845212,310226.02094289573
DE_09673162,CLUSTER_173,50.3436691718392,9.989841926286363,590666.4237591435
DE_09673163,CLUSTER_163,50.373637177190425,10.107332753964563,309087.51498740405
DE_09673167,CLUSTER_238,50.47413872722804,10.146717292038746,592122.27989479
DE_09673170,CLUSTER_238,50.463301186930174,10.2744837460455,386941.350739228
DE_09673171,CLUSTER_80,50.28212368804892,10.24384702780628,344071.14660728077
DE_09673172,CLUSTER_317,50.24398693615287,10.565452920018084,988356.6777172666
DE_09673173,CLUSTER_200,50.25413371963362,10.407450262145684,648212.877526469
DE_09673174,CLUSTER_95,50.30401245250075,10.57050477314426,844337.722342896
DE_09673175,CLUSTER_449,50.3759903336437,10.266029730202762,183450.9946019639
DE_09673182,CLUSTER_238,50.50148719545065,10.255051306989394,293965.0094967275
DE_09673183,CLUSTER_449,50.36412294442543,10.21415983546271,264632.1305593794
DE_09673184,CLUSTER_80,50.32636847366115,10.324384677485682,582174.804846825
DE_09673186,CLUSTER_430,50.276215203002366,10.16019542135076,237515.1138274865
DE_09673451,CLUSTER_317,50.22423464888298,10.471463699707044,3594.94556967
DE_09673452,CLUSTER_163,50.35743170539103,10.076851980793204,4037.4400474867193
DE_09673454,CLUSTER_173,50.32546393593571,10.04710702537818,305.17093502532
DE_09673455,CLUSTER_238,50.51771486640478,10.19850424667192,2332.7202363192
DE_09673456,CLUSTER_430,50.31986304895303,10.102694274521047,131.01579409464
DE_09674111,CLUSTER_328,50.15796411234658,10.457634346201928,1315450.794302004
DE_09674118,CLUSTER_517,50.01785948254739,10.715967212911025,241213.29401307652
DE_09674120,CLUSTER_317,50.19699284952578,10.531305162522775,1058090.4428080714
DE_09674121,CLUSTER_455,50.133796815977625,10.630874832760144,508374.9378292113
DE_09674129,CLUSTER_517,49.99760720709685,10.69018402952467,462013.9326855949
DE_09674130,CLUSTER_455,50.09594580553364,10.727970540081868,1561032.5378684006
DE_09674133,CLUSTER_194,49.95889868671101,10.669254110081525,651316.1306772009
DE_09674139,CLUSTER_24,50.02804337231663,10.366948327198635,265665.53856379824
DE_09674147,CLUSTER_506,50.04638003988156,10.506626810676744,1341069.1248165036
DE_09674149,CLUSTER_328,50.13809547064645,10.536278889256476,1256025.4362993755
DE_09674153,CLUSTER_328,50.10407124802238,10.4394957973018,701222.2480040706
DE_09674159,CLUSTER_194,49.92527888180136,10.632312770850934,733245.2232431044
DE_09674160,CLUSTER_517,50.04119209423399,10.701062736356343,427506.86515910557
DE_09674163,CLUSTER_24,49.97319852138379,10.516579877248244,1479403.71102556
DE_09674164,CLUSTER_506,50.07530981256912,10.584979763462009,1325075.3137034015
DE_09674171,CLUSTER_525,50.18983003676768,10.686795226263868,882027.6038138532
DE_09674180,CLUSTER_24,50.028665667471145,10.42452504932048,716905.7661815142
DE_09674184,CLUSTER_455,50.14729824277503,10.7352198599249,728836.275336271
DE_09674187,CLUSTER_298,49.895645974300216,10.56807261954048,1084195.432358606
DE_09674190,CLUSTER_293,50.054325089190925,10.793849930380851,451284.9958859983
DE_09674195,CLUSTER_194,49.977904795553385,10.590295530601876,114413.21148141191
DE_09674201,CLUSTER_418,49.97462177853011,10.7294616607473,310080.40456779307
DE_09674210,CLUSTER_326,50.120197770963856,10.83956573586568,834606.3034717923
DE_09674219,CLUSTER_24,49.99579904088977,10.455091899468538,641321.0952635073
DE_09674221,CLUSTER_194,50.0234833241261,10.607928714038236,665635.4862679212
DE_09674223,CLUSTER_525,50.21452143624663,10.626163712381087,185059.232413882
DE_09675111,CLUSTER_4,49.76969140100989,10.389247848444514,237205.34743324202
DE_09675112,CLUSTER_283,49.77067753584269,10.165154994764013,20642.726817645038
DE_09675113,CLUSTER_16,49.74717635343383,10.07784555419026,959763.9456609791
DE_09675114,CLUSTER_283,49.76059736969051,10.128638373776798,208874.99650639264
DE_09675116,CLUSTER_4,49.74195958436945,10.37565235773384,427162.3310163179
DE_09675117,CLUSTER_283,49.81140762022601,10.131427189327898,2672738.1694336254
DE_09675127,CLUSTER_4,49.775486732274345,10.478213562996071,1038348.5507944133
