SupplyNode,PlantLocation,Feedstock,FlowTons,Distance_km,,,,,,,,,,,,,
CLUSTER_280,AM,cattle_man,7664,26.40484217,,,,,,,,,,,,,
CLUSTER_280,AM,horse_man,1101.277,26.40484217,,,,,,,,,,,,,
CLUSTER_280,AM,pig_man,171.3,26.40484217,,,,,,,,,,,,,
CLUSTER_290,AM,cattle_man,4269,55.14572676,,,,,,,,,,,,,
CLUSTER_290,AM,horse_man,887,55.14572676,,,,,,,,,,,,,
CLUSTER_290,AM,pig_man,122.188,55.14572676,,,,,,,,,,,,,
CLUSTER_295,AM,cattle_man,1036.53,44.48700461,,,,,,,,,,,,,
CLUSTER_295,AM,horse_man,46.7,44.48700461,,,,,,,,,,,,,
CLUSTER_301,AM,cattle_man,2641,44.91233432,,,,,,,,,,,,,
CLUSTER_301,AM,horse_man,760,44.91233432,,,,,,,,,,,,,
CLUSTER_31,AM,cattle_man,11270.176,36.17391253,,,,,,,,,,,,,
CLUSTER_31,AM,horse_man,3786,36.17391253,,,,,,,,,,,,,
CLUSTER_31,AM,pig_man,390.4,36.17391253,,,,,,,,,,,,,
CLUSTER_311,AM,cattle_man,22700,26.53112249,,,,,,,,,,,,,
CLUSTER_311,AM,horse_man,1250.5,26.53112249,,,,,,,,,,,,,
CLUSTER_32,AM,cattle_man,20691,38.18615626,,,,,,,,,,,,,
CLUSTER_32,AM,horse_man,1842.9,38.18615626,,,,,,,,,,,,,
CLUSTER_32,AM,pig_man,176.1042,38.18615626,,,,,,,,,,,,,
CLUSTER_321,AM,cattle_man,2184,53.19870567,,,,,,,,,,,,,
CLUSTER_321,AM,horse_man,1668,53.19870567,,,,,,,,,,,,,
CLUSTER_321,AM,pig_man,53.32708,53.19870567,,,,,,,,,,,,,
CLUSTER_333,AM,cattle_man,11300,25.76077648,,,,,,,,,,,,,
CLUSTER_333,AM,horse_man,712.5,25.76077648,,,,,,,,,,,,,
CLUSTER_333,AM,pig_man,364.2,25.76077648,,,,,,,,,,,,,
CLUSTER_343,AM,cattle_man,10540,3.423603321,,,,,,,,,,,,,
CLUSTER_343,AM,cattle_slu,47200,3.423603321,,,,,,,,,,,,,
CLUSTER_343,AM,horse_man,329.269,3.423603321,,,,,,,,,,,,,
CLUSTER_343,AM,legume_str,77.46,3.423603321,,,,,,,,,,,,,
CLUSTER_343,AM,pig_man,296.7,3.423603321,,,,,,,,,,,,,
CLUSTER_343,AM,rape_str,152.8,3.423603321,,,,,,,,,,,,,
CLUSTER_370,AM,cattle_man,11090,40.4301695,,,,,,,,,,,,,
CLUSTER_372,AM,cattle_man,9440,22.14322487,,,,,,,,,,,,,
CLUSTER_372,AM,horse_man,1283,22.14322487,,,,,,,,,,,,,
CLUSTER_372,AM,pig_man,127.52,22.14322487,,,,,,,,,,,,,
CLUSTER_385,AM,cattle_man,5530,27.64785104,,,,,,,,,,,,,
CLUSTER_385,AM,horse_man,616.3,27.64785104,,,,,,,,,,,,,
CLUSTER_385,AM,pig_man,407.79,27.64785104,,,,,,,,,,,,,
CLUSTER_387,AM,cattle_man,7795,36.46452595,,,,,,,,,,,,,
CLUSTER_387,AM,horse_man,1714.3,36.46452595,,,,,,,,,,,,,
CLUSTER_397,AM,cattle_man,5686,46.13634307,,,,,,,,,,,,,
CLUSTER_397,AM,horse_man,797.2,46.13634307,,,,,,,,,,,,,
CLUSTER_397,AM,pig_man,80.291,46.13634307,,,,,,,,,,,,,
CLUSTER_408,AM,cattle_man,7585.8,36.71099912,,,,,,,,,,,,,
CLUSTER_408,AM,horse_man,3122,36.71099912,,,,,,,,,,,,,
CLUSTER_408,AM,pig_man,511.6,36.71099912,,,,,,,,,,,,,
CLUSTER_409,AM,cattle_man,11123.81084,36.78132779,,,,,,,,,,,,,
CLUSTER_429,AM,cattle_man,6420,33.19914263,,,,,,,,,,,,,
CLUSTER_429,AM,horse_man,723,33.19914263,,,,,,,,,,,,,
CLUSTER_439,AM,cattle_man,12440,13.57448123,,,,,,,,,,,,,
CLUSTER_439,AM,cattle_slu,56500,13.57448123,,,,,,,,,,,,,
CLUSTER_439,AM,horse_man,163.7,13.57448123,,,,,,,,,,,,,
CLUSTER_439,AM,legume_str,194.2,13.57448123,,,,,,,,,,,,,
CLUSTER_439,AM,pig_man,625.9,13.57448123,,,,,,,,,,,,,
CLUSTER_439,AM,rape_str,429,13.57448123,,,,,,,,,,,,,
CLUSTER_45,AM,cattle_man,15750,24.42409224,,,,,,,,,,,,,
CLUSTER_45,AM,horse_man,1188,24.42409224,,,,,,,,,,,,,
CLUSTER_45,AM,pig_man,55.502,24.42409224,,,,,,,,,,,,,
CLUSTER_470,AM,cattle_man,25970,37.16609571,,,,,,,,,,,,,
CLUSTER_470,AM,horse_man,1289,37.16609571,,,,,,,,,,,,,
CLUSTER_470,AM,pig_man,190.5,37.16609571,,,,,,,,,,,,,
CLUSTER_472,AM,cattle_man,24810,6.993324377,,,,,,,,,,,,,
CLUSTER_472,AM,cattle_slu,106200,6.993324377,,,,,,,,,,,,,
CLUSTER_472,AM,horse_man,709,6.993324377,,,,,,,,,,,,,
CLUSTER_472,AM,legume_str,59.1,6.993324377,,,,,,,,,,,,,
CLUSTER_472,AM,pig_man,22.5159,6.993324377,,,,,,,,,,,,,
CLUSTER_472,AM,rape_str,336.6,6.993324377,,,,,,,,,,,,,
CLUSTER_477,AM,cattle_man,6130,34.83762221,,,,,,,,,,,,,
CLUSTER_477,AM,horse_man,908,34.83762221,,,,,,,,,,,,,
CLUSTER_484,AM,cattle_man,10650,16.74322963,,,,,,,,,,,,,
CLUSTER_484,AM,cattle_slu,42730,16.74322963,,,,,,,,,,,,,
CLUSTER_484,AM,horse_man,420.9,16.74322963,,,,,,,,,,,,,
CLUSTER_484,AM,pig_man,64.9729,16.74322963,,,,,,,,,,,,,
CLUSTER_50,AM,cattle_man,17080,24.06504514,,,,,,,,,,,,,
CLUSTER_50,AM,horse_man,1154.13,24.06504514,,,,,,,,,,,,,
CLUSTER_50,AM,pig_man,604.7121,24.06504514,,,,,,,,,,,,,
CLUSTER_503,AM,cattle_man,1023.71,48.03084766,,,,,,,,,,,,,
CLUSTER_503,AM,horse_man,847.1,48.03084766,,,,,,,,,,,,,
CLUSTER_505,AM,cattle_man,10770,27.91751083,,,,,,,,,,,,,
CLUSTER_505,AM,horse_man,942,27.91751083,,,,,,,,,,,,,
CLUSTER_509,AM,cattle_man,10453,16.76083902,,,,,,,,,,,,,
CLUSTER_509,AM,cattle_slu,44128,16.76083902,,,,,,,,,,,,,
CLUSTER_509,AM,horse_man,798,16.76083902,,,,,,,,,,,,,
CLUSTER_509,AM,pig_man,70.445,16.76083902,,,,,,,,,,,,,
CLUSTER_542,AM,cattle_man,20360,9.335435569,,,,,,,,,,,,,
CLUSTER_542,AM,cattle_slu,101000,9.335435569,,,,,,,,,,,,,
CLUSTER_542,AM,horse_man,1452.1,9.335435569,,,,,,,,,,,,,
CLUSTER_542,AM,legume_str,208,9.335435569,,,,,,,,,,,,,
CLUSTER_542,AM,pig_man,564.19,9.335435569,,,,,,,,,,,,,
CLUSTER_542,AM,rape_str,510,9.335435569,,,,,,,,,,,,,
CLUSTER_7,AM,cattle_man,6818,45.95721134,,,,,,,,,,,,,
CLUSTER_7,AM,horse_man,843.8,45.95721134,,,,,,,,,,,,,
CLUSTER_7,AM,pig_man,353.272,45.95721134,,,,,,,,,,,,,
CLUSTER_89,AM,cattle_man,6220,57.54974949,,,,,,,,,,,,,
CLUSTER_89,AM,horse_man,1274.4,57.54974949,,,,,,,,,,,,,
CLUSTER_89,AM,pig_man,499.775,57.54974949,,,,,,,,,,,,,
CLUSTER_99,AM,cattle_man,18960,15.00164466,,,,,,,,,,,,,
CLUSTER_99,AM,cattle_slu,98580,15.00164466,,,,,,,,,,,,,
CLUSTER_99,AM,horse_man,170.398,15.00164466,,,,,,,,,,,,,
CLUSTER_99,AM,legume_str,144,15.00164466,,,,,,,,,,,,,
CLUSTER_99,AM,pig_man,173.7,15.00164466,,,,,,,,,,,,,
CLUSTER_104,AN,legume_str,171.7,36.30187664,,,,,,,,,,,,,
CLUSTER_104,AN,rape_str,732.1,36.30187664,,,,,,,,,,,,,
CLUSTER_124,AN,legume_str,92.4,41.5752547,,,,,,,,,,,,,
CLUSTER_159,AN,legume_str,421.3,24.337658,,,,,,,,,,,,,
CLUSTER_159,AN,maize_str,9172,24.337658,,,,,,,,,,,,,
CLUSTER_159,AN,rape_str,771,24.337658,,,,,,,,,,,,,
CLUSTER_208,AN,legume_str,344.5,15.89891372,,,,,,,,,,,,,
CLUSTER_208,AN,maize_str,2548,15.89891372,,,,,,,,,,,,,
CLUSTER_208,AN,rape_str,87.1,15.89891372,,,,,,,,,,,,,
CLUSTER_214,AN,legume_str,85.15,46.45544261,,,,,,,,,,,,,
CLUSTER_225,AN,beet_leaf,5020,21.27256396,,,,,,,,,,,,,
CLUSTER_225,AN,legume_str,589.4,21.27256396,,,,,,,,,,,,,
CLUSTER_225,AN,maize_str,8410,21.27256396,,,,,,,,,,,,,
CLUSTER_225,AN,rape_str,1132.3,21.27256396,,,,,,,,,,,,,
CLUSTER_233,AN,legume_str,413,25.45485284,,,,,,,,,,,,,
CLUSTER_233,AN,maize_str,2980,25.45485284,,,,,,,,,,,,,
CLUSTER_233,AN,rape_str,718,25.45485284,,,,,,,,,,,,,
CLUSTER_273,AN,beet_leaf,639,6.241475886,,,,,,,,,,,,,
CLUSTER_273,AN,cattle_slu,36190,6.241475886,,,,,,,,,,,,,
CLUSTER_273,AN,legume_str,126.2,6.241475886,,,,,,,,,,,,,
CLUSTER_273,AN,maize_str,4942,6.241475886,,,,,,,,,,,,,
CLUSTER_273,AN,rape_str,116.6,6.241475886,,,,,,,,,,,,,
CLUSTER_291,AN,beet_leaf,5904.1,16.05460202,,,,,,,,,,,,,
CLUSTER_291,AN,legume_str,875.6,16.05460202,,,,,,,,,,,,,
CLUSTER_291,AN,maize_str,29880,16.05460202,,,,,,,,,,,,,
CLUSTER_291,AN,rape_str,424,16.05460202,,,,,,,,,,,,,
CLUSTER_292,AN,beet_leaf,1388,10.62226204,,,,,,,,,,,,,
CLUSTER_292,AN,cattle_slu,37420,10.62226204,,,,,,,,,,,,,
CLUSTER_292,AN,legume_str,588,10.62226204,,,,,,,,,,,,,
CLUSTER_292,AN,maize_str,10970,10.62226204,,,,,,,,,,,,,
CLUSTER_292,AN,rape_str,1890,10.62226204,,,,,,,,,,,,,
CLUSTER_302,AN,legume_str,313.8,29.79838726,,,,,,,,,,,,,
CLUSTER_302,AN,maize_str,71.46800147,29.79838726,,,,,,,,,,,,,
CLUSTER_302,AN,rape_str,140.1,29.79838726,,,,,,,,,,,,,
CLUSTER_398,AN,legume_str,250.7,39.37010152,,,,,,,,,,,,,
CLUSTER_398,AN,rape_str,535.6,39.37010152,,,,,,,,,,,,,
CLUSTER_402,AN,beet_leaf,366,12.61548822,,,,,,,,,,,,,
CLUSTER_402,AN,legume_str,299,12.61548822,,,,,,,,,,,,,
CLUSTER_402,AN,maize_str,9600,12.61548822,,,,,,,,,,,,,
CLUSTER_402,AN,rape_str,21.1,12.61548822,,,,,,,,,,,,,
CLUSTER_436,AN,beet_leaf,44.5,8.997893245,,,,,,,,,,,,,
CLUSTER_436,AN,cattle_slu,81800,8.997893245,,,,,,,,,,,,,
CLUSTER_436,AN,legume_str,253.4,8.997893245,,,,,,,,,,,,,
CLUSTER_436,AN,maize_str,2198,8.997893245,,,,,,,,,,,,,
CLUSTER_436,AN,rape_str,941,8.997893245,,,,,,,,,,,,,
CLUSTER_450,AN,legume_str,406.3,26.32279559,,,,,,,,,,,,,
CLUSTER_450,AN,maize_str,1425,26.32279559,,,,,,,,,,,,,
CLUSTER_450,AN,rape_str,562.7,26.32279559,,,,,,,,,,,,,
CLUSTER_457,AN,legume_str,108.18,36.28580153,,,,,,,,,,,,,
CLUSTER_457,AN,rape_str,30.8,36.28580153,,,,,,,,,,,,,
CLUSTER_473,AN,legume_str,346.1,32.57110951,,,,,,,,,,,,,
CLUSTER_473,AN,rape_str,1204,32.57110951,,,,,,,,,,,,,
CLUSTER_493,AN,legume_str,157.4,25.16223293,,,,,,,,,,,,,
CLUSTER_493,AN,maize_str,865.8,25.16223293,,,,,,,,,,,,,
CLUSTER_493,AN,rape_str,189.92,25.16223293,,,,,,,,,,,,,
CLUSTER_516,AN,legume_str,330.5,17.89165437,,,,,,,,,,,,,
CLUSTER_516,AN,maize_str,1508,17.89165437,,,,,,,,,,,,,
CLUSTER_516,AN,rape_str,861,17.89165437,,,,,,,,,,,,,
CLUSTER_537,AN,beet_leaf,708,3.376732157,,,,,,,,,,,,,
CLUSTER_537,AN,cattle_slu,13070,3.376732157,,,,,,,,,,,,,
CLUSTER_537,AN,clover_alfalfa_grass,227.951,3.376732157,,,,,,,,,,,,,
CLUSTER_537,AN,legume_str,243.7,3.376732157,,,,,,,,,,,,,
CLUSTER_537,AN,maize_str,8082,3.376732157,,,,,,,,,,,,,
CLUSTER_537,AN,pig_slu,12564.65916,3.376732157,,,,,,,,,,,,,
CLUSTER_537,AN,rape_str,567.4,3.376732157,,,,,,,,,,,,,
CLUSTER_541,AN,legume_str,57.8,32.73825262,,,,,,,,,,,,,
CLUSTER_541,AN,rape_str,221.9,32.73825262,,,,,,,,,,,,,
CLUSTER_61,AN,beet_leaf,2272,18.84206976,,,,,,,,,,,,,
CLUSTER_61,AN,legume_str,504.6,18.84206976,,,,,,,,,,,,,
CLUSTER_61,AN,maize_str,3365,18.84206976,,,,,,,,,,,,,
CLUSTER_61,AN,rape_str,986,18.84206976,,,,,,,,,,,,,
CLUSTER_70,AN,legume_str,758.6,31.23157399,,,,,,,,,,,,,
CLUSTER_70,AN,rape_str,1041.14,31.23157399,,,,,,,,,,,,,
CLUSTER_79,AN,legume_str,931.4,25.870785,,,,,,,,,,,,,
CLUSTER_79,AN,maize_str,6400,25.870785,,,,,,,,,,,,,
CLUSTER_79,AN,rape_str,1076.6,25.870785,,,,,,,,,,,,,
CLUSTER_92,AN,legume_str,339,43.86656046,,,,,,,,,,,,,
CLUSTER_92,AN,rape_str,752.9,43.86656046,,,,,,,,,,,,,
CLUSTER_1,AP,legume_str,279.7,26.92629997,,,,,,,,,,,,,
CLUSTER_1,AP,maize_str,371.5,26.92629997,,,,,,,,,,,,,
CLUSTER_1,AP,rape_str,1763,26.92629997,,,,,,,,,,,,,
CLUSTER_101,AP,legume_str,210.4,41.6847347,,,,,,,,,,,,,
CLUSTER_101,AP,maize_str,163.78503,41.6847347,,,,,,,,,,,,,
CLUSTER_101,AP,rape_str,1060.3,41.6847347,,,,,,,,,,,,,
CLUSTER_103,AP,legume_str,84.59,44.09016792,,,,,,,,,,,,,
CLUSTER_103,AP,maize_str,65.200176,44.09016792,,,,,,,,,,,,,
CLUSTER_103,AP,rape_str,208.4,44.09016792,,,,,,,,,,,,,
CLUSTER_116,AP,legume_str,256.53,40.24557965,,,,,,,,,,,,,
CLUSTER_116,AP,maize_str,4270,40.24557965,,,,,,,,,,,,,
CLUSTER_116,AP,rape_str,1331.7,40.24557965,,,,,,,,,,,,,
CLUSTER_12,AP,legume_str,192.82,53.86747,,,,,,,,,,,,,
CLUSTER_12,AP,rape_str,261.194,53.86747,,,,,,,,,,,,,
CLUSTER_125,AP,beet_leaf,1455,20.60178103,,,,,,,,,,,,,
CLUSTER_125,AP,cattle_man,17940,20.60178103,,,,,,,,,,,,,
CLUSTER_125,AP,legume_str,441,20.60178103,,,,,,,,,,,,,
CLUSTER_125,AP,maize_str,642.8,20.60178103,,,,,,,,,,,,,
CLUSTER_125,AP,rape_str,3920,20.60178103,,,,,,,,,,,,,
CLUSTER_140,AP,legume_str,312.5,55.95510646,,,,,,,,,,,,,
CLUSTER_145,AP,legume_str,263.2,36.56911656,,,,,,,,,,,,,
CLUSTER_145,AP,maize_str,1224.5,36.56911656,,,,,,,,,,,,,
CLUSTER_145,AP,rape_str,1224,36.56911656,,,,,,,,,,,,,
CLUSTER_15,AP,legume_str,224.491,40.71582574,,,,,,,,,,,,,
CLUSTER_15,AP,maize_str,45.96,40.71582574,,,,,,,,,,,,,
CLUSTER_15,AP,rape_str,787.2,40.71582574,,,,,,,,,,,,,
CLUSTER_162,AP,legume_str,744.7,24.25894069,,,,,,,,,,,,,
CLUSTER_162,AP,maize_str,4165,24.25894069,,,,,,,,,,,,,
CLUSTER_162,AP,rape_str,2424,24.25894069,,,,,,,,,,,,,
CLUSTER_169,AP,legume_str,59.436,58.0109135,,,,,,,,,,,,,
CLUSTER_171,AP,legume_str,188.6,36.25324884,,,,,,,,,,,,,
CLUSTER_171,AP,maize_str,987,36.25324884,,,,,,,,,,,,,
CLUSTER_171,AP,rape_str,1563,36.25324884,,,,,,,,,,,,,
CLUSTER_176,AP,legume_str,185.1,49.63869827,,,,,,,,,,,,,
CLUSTER_176,AP,rape_str,773.6,49.63869827,,,,,,,,,,,,,
CLUSTER_188,AP,legume_str,67.118,39.9740081,,,,,,,,,,,,,
CLUSTER_188,AP,maize_str,198.76,39.9740081,,,,,,,,,,,,,
CLUSTER_188,AP,rape_str,21.25,39.9740081,,,,,,,,,,,,,
CLUSTER_212,AP,beet_leaf,11460,16.74750244,,,,,,,,,,,,,
CLUSTER_212,AP,legume_str,423.4,16.74750244,,,,,,,,,,,,,
CLUSTER_212,AP,maize_str,2516,16.74750244,,,,,,,,,,,,,
CLUSTER_212,AP,rape_str,2994,16.74750244,,,,,,,,,,,,,
CLUSTER_219,AP,beet_leaf,326,18.3168062,,,,,,,,,,,,,
CLUSTER_219,AP,legume_str,276,18.3168062,,,,,,,,,,,,,
CLUSTER_219,AP,maize_str,434.5,18.3168062,,,,,,,,,,,,,
CLUSTER_219,AP,rape_str,2300,18.3168062,,,,,,,,,,,,,
CLUSTER_229,AP,legume_str,169.7,55.96236856,,,,,,,,,,,,,
CLUSTER_230,AP,legume_str,288,46.21938479,,,,,,,,,,,,,
CLUSTER_230,AP,rape_str,1536,46.21938479,,,,,,,,,,,,,
CLUSTER_237,AP,legume_str,29.248,52.50098898,,,,,,,,,,,,,
CLUSTER_237,AP,rape_str,431,52.50098898,,,,,,,,,,,,,
CLUSTER_259,AP,legume_str,90.26,55.73980393,,,,,,,,,,,,,
CLUSTER_262,AP,legume_str,189.5,50.33586315,,,,,,,,,,,,,
CLUSTER_262,AP,rape_str,727.9,50.33586315,,,,,,,,,,,,,
CLUSTER_266,AP,legume_str,14.388,55.0386044,,,,,,,,,,,,,
CLUSTER_290,AP,legume_str,233.8,33.41734274,,,,,,,,,,,,,
CLUSTER_290,AP,maize_str,388.7,33.41734274,,,,,,,,,,,,,
CLUSTER_290,AP,rape_str,1121.03,33.41734274,,,,,,,,,,,,,
CLUSTER_31,AP,legume_str,400.9,49.61861689,,,,,,,,,,,,,
CLUSTER_31,AP,rape_str,3014,49.61861689,,,,,,,,,,,,,
CLUSTER_322,AP,legume_str,115.8,30.96953322,,,,,,,,,,,,,
CLUSTER_322,AP,maize_str,206.2,30.96953322,,,,,,,,,,,,,
CLUSTER_322,AP,rape_str,704.3,30.96953322,,,,,,,,,,,,,
CLUSTER_34,AP,legume_str,428.6,44.14712624,,,,,,,,,,,,,
CLUSTER_34,AP,maize_str,3172.831167,44.14712624,,,,,,,,,,,,,
CLUSTER_34,AP,rape_str,1322.6,44.14712624,,,,,,,,,,,,,
CLUSTER_340,AP,legume_str,294.533,27.04213962,,,,,,,,,,,,,
CLUSTER_340,AP,maize_str,1072.4,27.04213962,,,,,,,,,,,,,
CLUSTER_340,AP,rape_str,944,27.04213962,,,,,,,,,,,,,
CLUSTER_349,AP,legume_str,257,32.03612526,,,,,,,,,,,,,
CLUSTER_349,AP,maize_str,1939,32.03612526,,,,,,,,,,,,,
CLUSTER_349,AP,rape_str,1306,32.03612526,,,,,,,,,,,,,
CLUSTER_35,AP,beet_leaf,5272,10.93793445,,,,,,,,,,,,,
CLUSTER_35,AP,cattle_slu,7869.303021,10.93793445,,,,,,,,,,,,,
CLUSTER_35,AP,clover_alfalfa_grass,6178,10.93793445,,,,,,,,,,,,,
CLUSTER_35,AP,legume_str,631.6,10.93793445,,,,,,,,,,,,,
CLUSTER_35,AP,maize_str,1422,10.93793445,,,,,,,,,,,,,
CLUSTER_35,AP,rape_str,3218,10.93793445,,,,,,,,,,,,,
CLUSTER_351,AP,beet_leaf,525,23.19065363,,,,,,,,,,,,,
CLUSTER_351,AP,cattle_man,14750,23.19065363,,,,,,,,,,,,,
CLUSTER_351,AP,legume_str,523,23.19065363,,,,,,,,,,,,,
CLUSTER_351,AP,maize_str,544,23.19065363,,,,,,,,,,,,,
CLUSTER_351,AP,rape_str,1727,23.19065363,,,,,,,,,,,,,
CLUSTER_353,AP,legume_str,276,52.50517264,,,,,,,,,,,,,
CLUSTER_373,AP,beet_leaf,13286,17.50594598,,,,,,,,,,,,,
CLUSTER_373,AP,legume_str,370.5,17.50594598,,,,,,,,,,,,,
CLUSTER_373,AP,maize_str,870.8,17.50594598,,,,,,,,,,,,,
CLUSTER_373,AP,rape_str,814.9,17.50594598,,,,,,,,,,,,,
CLUSTER_382,AP,legume_str,385.1,29.62222764,,,,,,,,,,,,,
CLUSTER_382,AP,maize_str,346.7,29.62222764,,,,,,,,,,,,,
CLUSTER_382,AP,rape_str,1028,29.62222764,,,,,,,,,,,,,
CLUSTER_392,AP,legume_str,315.9,40.69085321,,,,,,,,,,,,,
CLUSTER_392,AP,rape_str,1560,40.69085321,,,,,,,,,,,,,
CLUSTER_394,AP,beet_leaf,221.3,10.50327493,,,,,,,,,,,,,
CLUSTER_394,AP,cattle_man,6080,10.50327493,,,,,,,,,,,,,
CLUSTER_394,AP,cattle_slu,34450,10.50327493,,,,,,,,,,,,,
CLUSTER_394,AP,clover_alfalfa_grass,8320,10.50327493,,,,,,,,,,,,,
CLUSTER_394,AP,legume_str,403.6,10.50327493,,,,,,,,,,,,,
CLUSTER_394,AP,maize_str,629,10.50327493,,,,,,,,,,,,,
CLUSTER_394,AP,rape_str,3108,10.50327493,,,,,,,,,,,,,
CLUSTER_397,AP,legume_str,173.8,39.37143693,,,,,,,,,,,,,
CLUSTER_397,AP,maize_str,658.9,39.37143693,,,,,,,,,,,,,
CLUSTER_397,AP,rape_str,641,39.37143693,,,,,,,,,,,,,
CLUSTER_399,AP,legume_str,297.37,29.06293966,,,,,,,,,,,,,
CLUSTER_399,AP,maize_str,1120.2,29.06293966,,,,,,,,,,,,,
CLUSTER_399,AP,rape_str,723.2,29.06293966,,,,,,,,,,,,,
CLUSTER_404,AP,legume_str,89.8,51.51789474,,,,,,,,,,,,,
CLUSTER_404,AP,rape_str,430,51.51789474,,,,,,,,,,,,,
CLUSTER_431,AP,legume_str,310.4,37.48592307,,,,,,,,,,,,,
CLUSTER_431,AP,maize_str,4683,37.48592307,,,,,,,,,,,,,
CLUSTER_431,AP,rape_str,203.4,37.48592307,,,,,,,,,,,,,
CLUSTER_435,AP,legume_str,63.4,33.1229882,,,,,,,,,,,,,
CLUSTER_435,AP,maize_str,65.7,33.1229882,,,,,,,,,,,,,
CLUSTER_435,AP,rape_str,153.1,33.1229882,,,,,,,,,,,,,
CLUSTER_451,AP,cattle_man,7650,18.31024916,,,,,,,,,,,,,
CLUSTER_451,AP,legume_str,293,18.31024916,,,,,,,,,,,,,
CLUSTER_451,AP,maize_str,737,18.31024916,,,,,,,,,,,,,
CLUSTER_451,AP,rape_str,3060,18.31024916,,,,,,,,,,,,,
CLUSTER_464,AP,legume_str,82.21301567,45.74827197,,,,,,,,,,,,,
CLUSTER_469,AP,legume_str,204.7,24.53216868,,,,,,,,,,,,,
CLUSTER_469,AP,maize_str,489,24.53216868,,,,,,,,,,,,,
CLUSTER_469,AP,rape_str,1099,24.53216868,,,,,,,,,,,,,
CLUSTER_476,AP,legume_str,20.15,42.49494982,,,,,,,,,,,,,
CLUSTER_476,AP,maize_str,70.1,42.49494982,,,,,,,,,,,,,
CLUSTER_476,AP,rape_str,21.8,42.49494982,,,,,,,,,,,,,
CLUSTER_478,AP,legume_str,86.75,41.00618178,,,,,,,,,,,,,
CLUSTER_478,AP,maize_str,1389,41.00618178,,,,,,,,,,,,,
CLUSTER_478,AP,rape_str,205.7,41.00618178,,,,,,,,,,,,,
CLUSTER_48,AP,maize_str,4581,40.34991382,,,,,,,,,,,,,
CLUSTER_481,AP,beet_leaf,3240,5.832566894,,,,,,,,,,,,,
CLUSTER_481,AP,cattle_man,7890,5.832566894,,,,,,,,,,,,,
CLUSTER_481,AP,cattle_slu,39800,5.832566894,,,,,,,,,,,,,
CLUSTER_481,AP,clover_alfalfa_grass,10280,5.832566894,,,,,,,,,,,,,
CLUSTER_481,AP,legume_str,620,5.832566894,,,,,,,,,,,,,
CLUSTER_481,AP,maize_str,1163,5.832566894,,,,,,,,,,,,,
CLUSTER_481,AP,rape_str,4790,5.832566894,,,,,,,,,,,,,
CLUSTER_490,AP,legume_str,80.4,55.18535879,,,,,,,,,,,,,
CLUSTER_496,AP,legume_str,144.6,49.72629866,,,,,,,,,,,,,
CLUSTER_496,AP,rape_str,1060,49.72629866,,,,,,,,,,,,,
CLUSTER_503,AP,legume_str,401.2,41.71661749,,,,,,,,,,,,,
CLUSTER_503,AP,maize_str,953,41.71661749,,,,,,,,,,,,,
CLUSTER_503,AP,rape_str,1574,41.71661749,,,,,,,,,,,,,
CLUSTER_504,AP,legume_str,94.63,40.7357699,,,,,,,,,,,,,
CLUSTER_504,AP,maize_str,1285,40.7357699,,,,,,,,,,,,,
CLUSTER_504,AP,rape_str,268.5,40.7357699,,,,,,,,,,,,,
CLUSTER_52,AP,legume_str,277.4,27.49768994,,,,,,,,,,,,,
CLUSTER_52,AP,maize_str,4642,27.49768994,,,,,,,,,,,,,
CLUSTER_52,AP,rape_str,675,27.49768994,,,,,,,,,,,,,
CLUSTER_536,AP,legume_str,88.7,57.73564517,,,,,,,,,,,,,
CLUSTER_7,AP,legume_str,232,41.93846762,,,,,,,,,,,,,
CLUSTER_7,AP,maize_str,153.4,41.93846762,,,,,,,,,,,,,
CLUSTER_7,AP,rape_str,2308,41.93846762,,,,,,,,,,,,,
CLUSTER_72,AP,beet_leaf,153.123,17.78780221,,,,,,,,,,,,,
CLUSTER_72,AP,cattle_man,21650,17.78780221,,,,,,,,,,,,,
CLUSTER_72,AP,legume_str,700.5,17.78780221,,,,,,,,,,,,,
CLUSTER_72,AP,maize_str,914,17.78780221,,,,,,,,,,,,,
CLUSTER_72,AP,rape_str,3098,17.78780221,,,,,,,,,,,,,
CLUSTER_76,AP,legume_str,109.68,41.12036204,,,,,,,,,,,,,
CLUSTER_76,AP,maize_str,96.25,41.12036204,,,,,,,,,,,,,
CLUSTER_76,AP,rape_str,35.114,41.12036204,,,,,,,,,,,,,
CLUSTER_77,AP,legume_str,300,30.35173852,,,,,,,,,,,,,
CLUSTER_77,AP,maize_str,102.6,30.35173852,,,,,,,,,,,,,
CLUSTER_77,AP,rape_str,1929,30.35173852,,,,,,,,,,,,,
CLUSTER_78,AP,legume_str,40.33,45.52105321,,,,,,,,,,,,,
CLUSTER_78,AP,rape_str,178.1,45.52105321,,,,,,,,,,,,,
CLUSTER_82,AP,legume_str,122.92,54.80439641,,,,,,,,,,,,,
CLUSTER_89,AP,legume_str,351.6,27.83913229,,,,,,,,,,,,,
CLUSTER_89,AP,maize_str,601.4,27.83913229,,,,,,,,,,,,,
CLUSTER_89,AP,rape_str,2965,27.83913229,,,,,,,,,,,,,
CLUSTER_122,AU,cattle_man,17000,26.66345951,,,,,,,,,,,,,
CLUSTER_122,AU,horse_man,5260,26.66345951,,,,,,,,,,,,,
CLUSTER_122,AU,pig_man,40.78257,26.66345951,,,,,,,,,,,,,
